latitude,longitude,OBJECTID,Elemento,nu_processo_sei,Empreendedor,Empreendimento,Setor,Tipologia,Nº Processo SEI,Consultar Processo,sei_no_empreendimento,Licenças Emitidas (Tipo, Número, Emissão, Vencimento),st_length(shape),
null,null,277019,Trecho de Energia,02001028923202001,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,PROJETO: 430019149 ¿ RM GUAJARA, VILA GUAJARA / MARIA DA PENHA DA SILVA,Energia,Sistema de distribuição,02001.028923/2020-01,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001028923202001) PROJETO: 430019149 ¿ RM GUAJARA, VILA GUAJARA / MARIA DA PENHA DA SILVA,,0.1664476594764863,
null,null,277020,Trecho de Energia,02001028861202020,ENERGISA MATOGROSSO S.A.,RDR-Joenil-Waiaudze-e-outros/LD/ALTERNADA/19,9/Paranatinga,Energia,Sistema de distribuição,02001.028861/2020-20,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001028861202020) RDR-Joenil-Waiaudze-e-outros/LD/ALTERNADA/19,9/Paranatinga,,0.07734594767892844,
null,null,277021,Trecho de Energia,02001028903202022,ENERGISA MATOGROSSO S.A.,RDR-Aldo-Srenhi-Ba/LD/ALTERNADA/19,9/Paranatinga,Energia,Sistema de distribuição,02001.028903/2020-22,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001028903202022) RDR-Aldo-Srenhi-Ba/LD/ALTERNADA/19,9/Paranatinga,,0.014621870854337084,
null,null,277022,Trecho de Energia,02001028916202000,ENERGISA MATOGROSSO S.A.,RDR-Amarcio-Tsereniwa /LD/ALTERNADA/19,9/Paranatinga,Energia,Sistema de distribuição,02001.028916/2020-00,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001028916202000) RDR-Amarcio-Tsereniwa /LD/ALTERNADA/19,9/Paranatinga,,0.004492393718181659,
null,null,277023,Trecho de Energia,02001028951202011,ENERGISA MATOGROSSO S.A.,RDR¿Ailton Pagar Kapeguara/LD/ALTERNADA/7,96/Paranatinga,Energia,Sistema de distribuição,02001.028951/2020-11,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001028951202011) RDR¿Ailton Pagar Kapeguara/LD/ALTERNADA/7,96/Paranatinga,,0.014243885580283345,
null,null,277024,Trecho de Energia,02001028966202089,ENERGISA MATOGROSSO S.A.,RDR-Valdsson Antônio Xerente/LD/ALTERNADA/19,9/Paranatinga,Energia,Sistema de distribuição,02001.028966/2020-89,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001028966202089) RDR-Valdsson Antônio Xerente/LD/ALTERNADA/19,9/Paranatinga,,0.024607478006105868,
null,null,277025,Trecho de Energia,02001028970202047,ENERGISA MATOGROSSO S.A.,RDR¿Arnaldo Tupari Paguare/LD/ALTERNADA/19,9/Paranatinga,Energia,Sistema de distribuição,02001.028970/2020-47,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001028970202047) RDR¿Arnaldo Tupari Paguare/LD/ALTERNADA/19,9/Paranatinga,,0.03618756195244285,
null,null,277026,Trecho de Energia,02001029163202041,ENERGISA MATOGROSSO S.A.,RDR-Tania Xunakalo Kuiwyre-Parte 1/LD/ALTERNADA/19,9/Paranatinga,Energia,Sistema de distribuição,02001.029163/2020-41,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001029163202041) RDR-Tania Xunakalo Kuiwyre-Parte 1/LD/ALTERNADA/19,9/Paranatinga,,0.014907117017713306,
null,null,277027,Trecho de Energia,02001029207202033,ENERGISA MATOGROSSO S.A.,RDR-Tania Xunakalo Kuiwyre-Parte 2/LD/ALTERNADA/19,9/Paranatinga,Energia,Sistema de distribuição,02001.029207/2020-33,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001029207202033) RDR-Tania Xunakalo Kuiwyre-Parte 2/LD/ALTERNADA/19,9/Paranatinga,,0.04670754090164177,
null,null,277028,Trecho de Energia,02001029363202002,ENERGISA MATOGROSSO S.A.,RDR-Adalberto-Donizete-Feliciani/LD/ALTERNADA/7,96/Rondolândia,Energia,Sistema de distribuição,02001.029363/2020-02,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001029363202002) RDR-Adalberto-Donizete-Feliciani/LD/ALTERNADA/7,96/Rondolândia,,0.20982443452567,
