latitude,longitude,OBJECTID,Elemento,nu_processo_sei,Empreendedor,Empreendimento,Setor,Tipologia,Nº Processo SEI,Consultar Processo,sei_no_empreendimento,Licenças Emitidas (Tipo, Número, Emissão, Vencimento),st_length(shape),
null,null,14821,Ponte Rodoviária,02001009475202543,CONCESSIONÁRIA DA RODOVIA BELO HORIZONTE CRISTALINA S.A,Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,Transporte,Estruturas Rodoviárias,02001.009475/2025-43,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001009475202543) Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,,0.0008690470477707989,
null,null,14822,Ponte Rodoviária,02001009475202543,CONCESSIONÁRIA DA RODOVIA BELO HORIZONTE CRISTALINA S.A,Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,Transporte,Estruturas Rodoviárias,02001.009475/2025-43,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001009475202543) Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,,0.0013463476702483402,
null,null,14823,Ponte Rodoviária,02001009475202543,CONCESSIONÁRIA DA RODOVIA BELO HORIZONTE CRISTALINA S.A,Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,Transporte,Estruturas Rodoviárias,02001.009475/2025-43,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001009475202543) Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,,0.0006589402178397431,
null,null,14824,Ponte Rodoviária,02001009475202543,CONCESSIONÁRIA DA RODOVIA BELO HORIZONTE CRISTALINA S.A,Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,Transporte,Estruturas Rodoviárias,02001.009475/2025-43,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001009475202543) Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,,0.003403798787597987,
null,null,14825,Ponte Rodoviária,02001009475202543,CONCESSIONÁRIA DA RODOVIA BELO HORIZONTE CRISTALINA S.A,Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,Transporte,Estruturas Rodoviárias,02001.009475/2025-43,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001009475202543) Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,,0.0004491246613217036,
null,null,14826,Ponte Rodoviária,02001009475202543,CONCESSIONÁRIA DA RODOVIA BELO HORIZONTE CRISTALINA S.A,Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,Transporte,Estruturas Rodoviárias,02001.009475/2025-43,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001009475202543) Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,,0.0004779123439222241,
null,null,14827,Ponte Rodoviária,02001009475202543,CONCESSIONÁRIA DA RODOVIA BELO HORIZONTE CRISTALINA S.A,Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,Transporte,Estruturas Rodoviárias,02001.009475/2025-43,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001009475202543) Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,,0.0009123533633082243,
null,null,14828,Ponte Rodoviária,02001009475202543,CONCESSIONÁRIA DA RODOVIA BELO HORIZONTE CRISTALINA S.A,Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,Transporte,Estruturas Rodoviárias,02001.009475/2025-43,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001009475202543) Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,,0.0005039268464188693,
null,null,14829,Ponte Rodoviária,02001009475202543,CONCESSIONÁRIA DA RODOVIA BELO HORIZONTE CRISTALINA S.A,Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,Transporte,Estruturas Rodoviárias,02001.009475/2025-43,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001009475202543) Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,,0.0006252245294409421,
null,null,14830,Ponte Rodoviária,02001009475202543,CONCESSIONÁRIA DA RODOVIA BELO HORIZONTE CRISTALINA S.A,Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,Transporte,Estruturas Rodoviárias,02001.009475/2025-43,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001009475202543) Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,,0.0004942086938238389,
null,null,14831,Ponte Rodoviária,02001009475202543,CONCESSIONÁRIA DA RODOVIA BELO HORIZONTE CRISTALINA S.A,Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,Transporte,Estruturas Rodoviárias,02001.009475/2025-43,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001009475202543) Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,,0.0007271540805093925,
null,null,14832,Ponte Rodoviária,02001009475202543,CONCESSIONÁRIA DA RODOVIA BELO HORIZONTE CRISTALINA S.A,Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,Transporte,Estruturas Rodoviárias,02001.009475/2025-43,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001009475202543) Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,,0.0002200863109069418,
null,null,14833,Ponte Rodoviária,02001009475202543,CONCESSIONÁRIA DA RODOVIA BELO HORIZONTE CRISTALINA S.A,Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,Transporte,Estruturas Rodoviárias,02001.009475/2025-43,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001009475202543) Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,,0.00038834124261989737,
null,null,14834,Ponte Rodoviária,02001009475202543,CONCESSIONÁRIA DA RODOVIA BELO HORIZONTE CRISTALINA S.A,Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,Transporte,Estruturas Rodoviárias,02001.009475/2025-43,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001009475202543) Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,,0.00041776308580639094,
null,null,14835,Ponte Rodoviária,02001009475202543,CONCESSIONÁRIA DA RODOVIA BELO HORIZONTE CRISTALINA S.A,Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,Transporte,Estruturas Rodoviárias,02001.009475/2025-43,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001009475202543) Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,,0.0004845153178206515,
null,null,14836,Ponte Rodoviária,02001009475202543,CONCESSIONÁRIA DA RODOVIA BELO HORIZONTE CRISTALINA S.A,Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,Transporte,Estruturas Rodoviárias,02001.009475/2025-43,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001009475202543) Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,,0.0008128400458089953,
null,null,14837,Ponte Rodoviária,02001009475202543,CONCESSIONÁRIA DA RODOVIA BELO HORIZONTE CRISTALINA S.A,Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,Transporte,Estruturas Rodoviárias,02001.009475/2025-43,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001009475202543) Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,,0.0002688792593968347,
null,null,14838,Ponte Rodoviária,02001009475202543,CONCESSIONÁRIA DA RODOVIA BELO HORIZONTE CRISTALINA S.A,Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,Transporte,Estruturas Rodoviárias,02001.009475/2025-43,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001009475202543) Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,,0.00035742970801087045,
null,null,14839,Ponte Rodoviária,02001009475202543,CONCESSIONÁRIA DA RODOVIA BELO HORIZONTE CRISTALINA S.A,Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,Transporte,Estruturas Rodoviárias,02001.009475/2025-43,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001009475202543) Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,,0.0003882635943104449,
null,null,14840,Ponte Rodoviária,02001009475202543,CONCESSIONÁRIA DA RODOVIA BELO HORIZONTE CRISTALINA S.A,Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,Transporte,Estruturas Rodoviárias,02001.009475/2025-43,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001009475202543) Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,,0.0006131759995781155,
null,null,14841,Ponte Rodoviária,02001009475202543,CONCESSIONÁRIA DA RODOVIA BELO HORIZONTE CRISTALINA S.A,Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,Transporte,Estruturas Rodoviárias,02001.009475/2025-43,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001009475202543) Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,,0.0003195636826034779,
null,null,14842,Ponte Rodoviária,02001009475202543,CONCESSIONÁRIA DA RODOVIA BELO HORIZONTE CRISTALINA S.A,Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,Transporte,Estruturas Rodoviárias,02001.009475/2025-43,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001009475202543) Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,,0.0008726117879887751,
null,null,14843,Ponte Rodoviária,02001009475202543,CONCESSIONÁRIA DA RODOVIA BELO HORIZONTE CRISTALINA S.A,Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,Transporte,Estruturas Rodoviárias,02001.009475/2025-43,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001009475202543) Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,,0.00040642353070202285,
null,null,14844,Ponte Rodoviária,02001009475202543,CONCESSIONÁRIA DA RODOVIA BELO HORIZONTE CRISTALINA S.A,Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,Transporte,Estruturas Rodoviárias,02001.009475/2025-43,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001009475202543) Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,,0.00043301400084721445,
null,null,14845,Ponte Rodoviária,02001009475202543,CONCESSIONÁRIA DA RODOVIA BELO HORIZONTE CRISTALINA S.A,Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,Transporte,Estruturas Rodoviárias,02001.009475/2025-43,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001009475202543) Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,,0.0006091620836246645,
null,null,14846,Ponte Rodoviária,02001009475202543,CONCESSIONÁRIA DA RODOVIA BELO HORIZONTE CRISTALINA S.A,Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,Transporte,Estruturas Rodoviárias,02001.009475/2025-43,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001009475202543) Instalação de fibra óptica e duplicação e melhorias da BR040/GO/MG,,0.0008409453605381135,
