FID,cod_aldeia,nome_aldeia,cod_ti,cod_municipio,data_cadastro,flag_ativo,nome_cr,the_geom,nommunic,nomuf,undadm_codigo,coord_lat,coord_long
aldeias_pontos.fid-8091ffc_197eb49b98a_3a23,1513,PAPA MEL,3601,2100600,17/04/2018,A,COORDENACAO REGIONAL MARANHÃO,POINT (-46.32085 -5.26970277778),Amarante do Maranhão,Maranhão,30202001997,-5.26970278,-46.32085
aldeias_pontos.fid-8091ffc_197eb49b98a_3a24,3070,PAPAGAIO,36602,2101608,05/09/2018,A,COORDENACAO REGIONAL ARAGUAIA TOCANTINS,POINT (-45.3842083333 -6.03775833333),Barra do Corda,Maranhão,30202001962,-6.03775833,-45.38420833
aldeias_pontos.fid-8091ffc_197eb49b98a_3a25,3157,PAPAGAIO,59201,2900207,10/09/2018,A,COORDENACAO REGIONAL BAIXO SÃO FRANCISCO,POINT (-39.3092694444 -8.595825),Abaré,Bahia,30202001983,-8.595825,-39.30926944
aldeias_pontos.fid-8091ffc_197eb49b98a_3a26,1408,PAPAGAIO,29801,1503754,12/04/2018,A,COORDENACAO REGIONAL DE TAPAJOS,POINT (-57.6627777778 -8.34472222222),Jacareacanga,Pará,30202001927,-8.34472222,-57.66277778
aldeias_pontos.fid-8091ffc_197eb49b98a_3a27,1434,PAPAGAIO III,33401,5107958,13/04/2018,A,COORDENACAO REGIONAL DE CUIABA,POINT (-58.8238305556 -14.4463083333),Tangará da Serra,Mato Grosso,30202002025,-14.44630833,-58.82383056
aldeias_pontos.fid-8091ffc_197eb49b98a_3a28,1433,PAPOGAIO 1,33401,5107958,13/04/2018,A,COORDENACAO REGIONAL DE CUIABA,POINT (-58.8503388889 -14.5278027778),Tangará da Serra,Mato Grosso,30202002025,-14.52780278,-58.85033889
aldeias_pontos.fid-8091ffc_197eb49b98a_3a29,2445,PARACUUBA,32801,1300300,24/07/2018,A,COORDENACAO REGIONAL DE MANAUS,POINT (-59.0912888889 -3.54597777778),Autazes,Amazonas,30202001871,-3.54597778,-59.09128889
aldeias_pontos.fid-8091ffc_197eb49b98a_3a2a,1084,PARAFURI,50901,1400050,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-63.8508 3.2839500000001),Alto Alegre,Roraima,30202001955,3.28395,-63.8508
aldeias_pontos.fid-8091ffc_197eb49b98a_3a2b,3114,PARAGUAÇU OU IVYKUARUSU,37101,5006358,06/09/2018,I,COORDENACAO REGIONAL DE PONTA PORA,POINT (-55.4006111111 -23.9307166667),Paranhos,Mato Grosso do Sul,30202002018,-23.93071667,-55.40061111
aldeias_pontos.fid-8091ffc_197eb49b98a_3a2c,1657,PARAIBA,5402,1304104,25/04/2018,A,COORDENACAO REGIONAL MÉDIO PURUS,POINT (-65.0256916667 -6.65521111111),Tapauá,Amazonas,30202001878,-6.65521111,-65.02569167
aldeias_pontos.fid-8091ffc_197eb49b98a_3a2d,1437,PARAISO,33401,5107958,13/04/2018,A,COORDENACAO REGIONAL DE CUIABA,POINT (-59.0231416667 -14.5858944444),Tangará da Serra,Mato Grosso,30202002025,-14.58589444,-59.02314167
aldeias_pontos.fid-8091ffc_197eb49b98a_3a2e,3647,PARAISO,32701,5102603,29/10/2018,A,COORDENACAO REGIONAL XAVANTE,POINT (-53.447225 -14.4317722222),Campinápolis,Mato Grosso,30202002053,-14.43177222,-53.447225
aldeias_pontos.fid-8091ffc_197eb49b98a_3a2f,1860,PARAISO,68101,1505304,15/05/2018,A,COORDENACAO REGIONAL DE MANAUS,POINT (-57.6352888889 -0.914763888889),Oriximiná,Pará,30202001871,-0.91476389,-57.63528889
aldeias_pontos.fid-8091ffc_197eb49b98a_3a30,2322,PARAISO DA SERRA,51101,5101407,12/07/2018,A,COORDENACAO REGIONAL DE JI PARANA,POINT (-60.7264916667 -10.8033861111),Aripuanã,Mato Grosso,30202001948,-10.80338611,-60.72649167
aldeias_pontos.fid-8091ffc_197eb49b98a_3a31,309,PARANA,48701,1300201,,A,COORDENACAO REGIONAL DO VALE DO JAVARI,POINT (-72.2266944444 -6.87303888889),Atalaia do Norte,Amazonas,30202001892,-6.87303889,-72.22669444
aldeias_pontos.fid-8091ffc_197eb49b98a_3a32,1768,PARANA DO GUARIBA,58201,1304237,10/05/2018,A,COORDENACAO REGIONAL DO ALTO SOLIMOES,POINT (-67.3264916667 -2.56582222222),Tonantins,Amazonas,30202001857,-2.56582222,-67.32649167
aldeias_pontos.fid-8091ffc_197eb49b98a_3a33,2827,PARANA DO RIBEIRO,12201,1303908,27/07/2018,A,COORDENACAO REGIONAL DO ALTO SOLIMOES,POINT (-69.4078472222 -3.69356666667),São Paulo de Olivença,Amazonas,30202001857,-3.69356667,-69.40784722
aldeias_pontos.fid-8091ffc_197eb49b98a_3a34,3388,PARANA JUCA,1101,1303809,09/10/2018,A,COORDENACAO REGIONAL DO RIO NEGRO,POINT (-69.1031805556 0.407486111111),São Gabriel da Cachoeira,Amazonas,30202001885,0.40748611,-69.10318056
aldeias_pontos.fid-8091ffc_197eb49b98a_3a35,1621,PARANAITA,33801,5103700,18/04/2018,A,COORDENACAO REGIONAL DO XINGU,POINT (-53.5145305556 -11.0968861111),Feliz Natal,Mato Grosso,30202002060,-11.09688611,-53.51453056
aldeias_pontos.fid-8091ffc_197eb49b98a_3a36,2808,PARANAPARA I,12201,1303908,27/07/2018,A,COORDENACAO REGIONAL DO ALTO SOLIMOES,POINT (-69.3288472222 -3.54062222222),São Paulo de Olivença,Amazonas,30202001857,-3.54062222,-69.32884722
aldeias_pontos.fid-8091ffc_197eb49b98a_3a37,3440,PARANOWÀ,32701,5102603,15/10/2018,A,COORDENACAO REGIONAL XAVANTE,POINT (-53.0260472222 -14.2705833333),Campinápolis,Mato Grosso,30202002053,-14.27058333,-53.02604722
aldeias_pontos.fid-8091ffc_197eb49b98a_3a38,1675,PARANÃ,8101,1302405,25/04/2018,A,COORDENACAO REGIONAL MÉDIO PURUS,POINT (-64.8789777778 -7.42638888889),Lábrea,Amazonas,30202001878,-7.42638889,-64.87897778
aldeias_pontos.fid-8091ffc_197eb49b98a_3a39,2054,PARANÃ,37901,1400704,01/06/2018,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-60.3899305556 4.94345833333),Uiramutã,Roraima,30202001955,4.94345833,-60.38993056
aldeias_pontos.fid-8091ffc_197eb49b98a_3a3a,2486,PARAWÁ,10101,1300805,24/07/2018,A,COORDENACAO REGIONAL DE MANAUS,POINT (-59.1665194444 -4.12684722222),Borba,Amazonas,30202001871,-4.12684722,-59.16651944
aldeias_pontos.fid-8091ffc_197eb49b98a_3a3b,4984,PARDO (PD),49501,1303205,21/07/2022,A,COORDENACAO REGIONAL DE MANAUS,POINT (-60.6471972222 -1.68376111111),Novo Airão,Amazonas,30202001871,-1.68376111,-60.64719722
aldeias_pontos.fid-8091ffc_197eb49b98a_3a3c,2357,PARIMA,50901,1400050,16/07/2018,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-63.7412472222 3.19731944444),Alto Alegre,Roraima,30202001955,3.19731944,-63.74124722
aldeias_pontos.fid-8091ffc_197eb49b98a_3a3d,3217,PARININS,5301,1303809,11/09/2018,A,COORDENACAO REGIONAL DO RIO NEGRO,POINT (-66.6684888889 0.23195),São Gabriel da Cachoeira,Amazonas,30202001885,0.23195,-66.66848889
aldeias_pontos.fid-8091ffc_197eb49b98a_3a3e,2560,PARIRÁ,39701,1302702,24/07/2018,A,COORDENACAO REGIONAL DE MANAUS,POINT (-61.4546833333 -5.94800277778),Manicoré,Amazonas,30202001871,-5.94800278,-61.45468333
aldeias_pontos.fid-8091ffc_197eb49b98a_3a3f,2141,PARNASIO,37901,1400407,06/06/2018,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-60.1052805556 3.81594166667),Normandia,Roraima,30202001955,3.81594167,-60.10528056
aldeias_pontos.fid-8091ffc_197eb49b98a_3a40,2035,PASSARA,68101,1505304,30/05/2018,A,COORDENACAO REGIONAL DE MANAUS,POINT (-57.1961083333 -1.14231111111),Oriximiná,Pará,30202001871,-1.14231111,-57.19610833
aldeias_pontos.fid-8091ffc_197eb49b98a_3a41,2965,PASSARINHO,30601,5001102,31/08/2018,A,COORDENACAO REGIONAL DE CAMPO GRANDE,POINT (-55.7421583333 -21.1407694444),Aquidauana,Mato Grosso do Sul,30202002004,-21.14076944,-55.74215833
aldeias_pontos.fid-8091ffc_197eb49b98a_3a42,2559,PATAKUÁ,39701,1302702,24/07/2018,A,COORDENACAO REGIONAL DE MANAUS,POINT (-61.2823027778 -5.86634166667),Manicoré,Amazonas,30202001871,-5.86634167,-61.28230278
aldeias_pontos.fid-8091ffc_197eb49b98a_3a43,2152,PATATIVA I,37901,1400407,07/06/2018,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-59.7969416667 3.79166944444),Normandia,Roraima,30202001955,3.79166944,-59.79694167
aldeias_pontos.fid-8091ffc_197eb49b98a_3a44,3828,PATAUA,24001,1302207,01/04/2019,A,COORDENACAO REGIONAL DO ALTO SOLIMOES,POINT (-65.871227777778 -2.8421861111111),Juruá,Amazonas,30202001857,-2.84218611,-65.87122778
aldeias_pontos.fid-8091ffc_197eb49b98a_3a45,4535,PATAUA,10701,1302801,16/08/2021,A,COORDENACAO REGIONAL DO ALTO SOLIMOES,POINT (-65.8712277778 -2.84218611111),Maraã,Amazonas,30202001857,-2.84218611,-65.87122778
aldeias_pontos.fid-8091ffc_197eb49b98a_3a46,3855,PATAUA,5901,1304203,01/04/2019,A,COORDENACAO REGIONAL DO ALTO SOLIMOES,POINT (-64.758161111111 -3.4904027777778),Tefé,Amazonas,30202001857,-3.49040278,-64.75816111
aldeias_pontos.fid-8091ffc_197eb49b98a_3a47,3420,PATAUAZAZAL,29801,1503754,10/10/2018,A,COORDENACAO REGIONAL DE TAPAJOS,POINT (-58.0579222222 -7.27901111111),Jacareacanga,Pará,30202001927,-7.27901111,-58.05792222
aldeias_pontos.fid-8091ffc_197eb49b98a_3a48,3499,PATIZAL,4901,2104800,24/10/2018,A,COORDENACAO REGIONAL MARANHÃO,POINT (-45.9834305556 -5.90258333333),Grajaú,Maranhão,30202001997,-5.90258333,-45.98343056
aldeias_pontos.fid-8091ffc_197eb49b98a_3a49,750,PATIZAL,2401,1721208,20/10/2016,A,COORDENACAO REGIONAL ARAGUAIA TOCANTINS,POINT (-47.6266666667 -6.21388888889),Tocantinópolis,Tocantins,30202001962,-6.21388889,-47.62666667
aldeias_pontos.fid-8091ffc_197eb49b98a_3a4a,1518,PATIZAL,3601,2100600,17/04/2018,A,COORDENACAO REGIONAL MARANHÃO,POINT (-46.2856333333 -5.200725),Amarante do Maranhão,Maranhão,30202001997,-5.200725,-46.28563333
aldeias_pontos.fid-8091ffc_197eb49b98a_3a4b,1797,PATIÁ,26701,1302801,10/05/2018,A,COORDENACAO REGIONAL DO RIO NEGRO,POINT (-65.5602861111 -1.75091111111),Maraã,Amazonas,30202001885,-1.75091111,-65.56028611
aldeias_pontos.fid-8091ffc_197eb49b98a_3a4c,1905,PATO,58401,1400456,17/05/2018,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-60.5310194444 3.74583611111),Pacaraima,Roraima,30202001955,3.74583611,-60.53101944
aldeias_pontos.fid-8091ffc_197eb49b98a_3a4d,2060,PATO,37901,1400704,01/06/2018,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-60.227675 4.78823611111),Uiramutã,Roraima,30202001955,4.78823611,-60.227675
aldeias_pontos.fid-8091ffc_197eb49b98a_3a4e,3578,PAU BRASIL,8003,3200607,25/10/2018,A,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTOS,POINT (-40.1293083333 -19.8539305556),Aracruz,Espírito Santo,30202002067,-19.85393056,-40.12930833
aldeias_pontos.fid-8091ffc_197eb49b98a_3a4f,4533,PAU PIXUNA,24001,1302207,16/08/2021,A,COORDENACAO REGIONAL DO ALTO SOLIMOES,POINT (-65.770225 -2.822825),Juruá,Amazonas,30202001857,-2.822825,-65.770225
aldeias_pontos.fid-8091ffc_197eb49b98a_3a50,2582,PAU QUEIMADO,45901,1302702,24/07/2018,A,COORDENACAO REGIONAL DO MADEIRA,POINT (-61.7683 -6.35088611111),Manicoré,Amazonas,30202001864,-6.35088611,-61.7683
aldeias_pontos.fid-8091ffc_197eb49b98a_3a51,310,PAULINHO,48701,1300201,,A,COORDENACAO REGIONAL DO VALE DO JAVARI,POINT (-72.2174666667 -6.85536388889),Atalaia do Norte,Amazonas,30202001892,-6.85536389,-72.21746667
aldeias_pontos.fid-8091ffc_197eb49b98a_3a52,1756,PAUPIXUNA,24001,1302207,09/05/2018,A,COORDENACAO REGIONAL DO ALTO SOLIMOES,POINT (-65.7734722222 -2.73854722222),Juruá,Amazonas,30202001857,-2.73854722,-65.77347222
aldeias_pontos.fid-8091ffc_197eb49b98a_3a53,3697,PAVAJE JÔ,15301,4219358,07/11/2018,A,COORDENACAO REGIONAL LITORAL SUL,POINT (-49.7274583333 -26.8281805556),Vitor Meireles,Santa Catarina,30202002095,-26.82818056,-49.72745833
aldeias_pontos.fid-8091ffc_197eb49b98a_3a54,1601,PAVARU,33801,5103858,18/04/2018,A,COORDENACAO REGIONAL DO XINGU,POINT (-53.6115666667 -11.7447527778),Gaúcha do Norte,Mato Grosso,30202002060,-11.74475278,-53.61156667
aldeias_pontos.fid-8091ffc_197eb49b98a_3a55,2609,PAVÃO,37901,1400407,25/07/2018,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-60.2755361111 4.06513055556),Normandia,Roraima,30202001955,4.06513056,-60.27553611
aldeias_pontos.fid-8091ffc_197eb49b98a_3a56,2088,PAVÃO,37901,1400704,04/06/2018,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-60.1730333333 4.46495),Uiramutã,Roraima,30202001955,4.46495,-60.17303333
aldeias_pontos.fid-8091ffc_197eb49b98a_3a57,1671,PAXIUBA,8101,1302405,25/04/2018,A,COORDENACAO REGIONAL MÉDIO PURUS,POINT (-64.8050861111 -7.31276944444),Lábrea,Amazonas,30202001878,-7.31276944,-64.80508611
aldeias_pontos.fid-8091ffc_197eb49b98a_3a58,1703,PAXOLA,5201,5106307,30/04/2018,A,COORDENACAO REGIONAL DE CUIABA,POINT (-54.7367166667 -14.2926916667),Paranatinga,Mato Grosso,30202002025,-14.29269167,-54.73671667
aldeias_pontos.fid-8091ffc_197eb49b98a_3a59,2328,PAYAMAH (linha 07),43001,1101203,12/07/2018,A,COORDENACAO REGIONAL DE CACOAL,POINT (-61.41225 -11.1037222222),Ministro Andreazza,Rondônia,30202001934,-11.10372222,-61.41225
aldeias_pontos.fid-8091ffc_197eb49b98a_3a5a,2844,PEDRA,48701,1300201,30/07/2018,A,COORDENACAO REGIONAL DO VALE DO JAVARI,POINT (-70.6231527778 -6.03325),Atalaia do Norte,Amazonas,30202001892,-6.03325,-70.62315278
aldeias_pontos.fid-8091ffc_197eb49b98a_3a5b,2194,PEDRA BRANCA,3901,5106174,08/06/2018,A,COORDENACAO REGIONAL RIBEIRAO CASCALHEIRA,POINT (-51.9986388889 -14.5847777778),Nova Nazaré,Mato Grosso,30202002046,-14.58477778,-51.99863889
aldeias_pontos.fid-8091ffc_197eb49b98a_3a5c,3152,PEDRA BRANCA,59201,2909901,10/09/2018,A,COORDENACAO REGIONAL BAIXO SÃO FRANCISCO,POINT (-39.45445 -8.56864444444),Curaçá,Bahia,30202001983,-8.56864444,-39.45445
aldeias_pontos.fid-8091ffc_197eb49b98a_3a5d,1969,PEDRA BRANCA,37901,1400704,18/05/2018,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-60.2656111111 4.44400555556),Uiramutã,Roraima,30202001955,4.44400556,-60.26561111
aldeias_pontos.fid-8091ffc_197eb49b98a_3a5e,3644,PEDRA BRANCA,47801,5102603,29/10/2018,A,COORDENACAO REGIONAL XAVANTE,POINT (-53.5058444444 -14.4536388889),Campinápolis,Mato Grosso,30202002053,-14.45363889,-53.50584444
aldeias_pontos.fid-8091ffc_197eb49b98a_3a5f,1912,PEDRA DO SOL,37901,1400456,17/05/2018,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-60.6217638889 4.09323611111),Pacaraima,Roraima,30202001955,4.09323611,-60.62176389
aldeias_pontos.fid-8091ffc_197eb49b98a_3a60,1948,PEDRA PRETA,37901,1400704,18/05/2018,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-60.47675 4.71008333333),Uiramutã,Roraima,30202001955,4.71008333,-60.47675
aldeias_pontos.fid-8091ffc_197eb49b98a_3a61,3122,PEDRAS,20801,2911402,06/09/2018,A,COORDENACAO REGIONAL BAIXO SÃO FRANCISCO,POINT (-38.4149583333 -9.15878055556),Glória,Bahia,30202001983,-9.15878056,-38.41495833
aldeias_pontos.fid-8091ffc_197eb49b98a_3a62,2622,PEDREIRA,37901,1400456,25/07/2018,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-60.8025777778 4.474425),Pacaraima,Roraima,30202001955,4.474425,-60.80257778
aldeias_pontos.fid-8091ffc_197eb49b98a_3a63,3991,PEDRINHA (Pedrinho),40701,1100098,15/10/2019,A,COORDENACAO REGIONAL DE CACOAL,POINT (-60.7506666667 -11.1202222222),Espigão D´Oeste,Rondônia,30202001934,-11.12022222,-60.75066667
aldeias_pontos.fid-8091ffc_197eb49b98a_3a64,3009,PEDRINHAS,49701,2702108,03/09/2018,A,COORDENACAO REGIONAL NORDESTE I,POINT (-35.7220583333 -9.03021944444),Colônia Leopoldina,Alagoas,30202001969,-9.03021944,-35.72205833
aldeias_pontos.fid-8091ffc_197eb49b98a_3a65,326,PEDRO LOPES,48701,1300201,,A,COORDENACAO REGIONAL DO VALE DO JAVARI,POINT (-71.7459 -5.00551944444),Atalaia do Norte,Amazonas,30202001892,-5.00551944,-71.7459
aldeias_pontos.fid-8091ffc_197eb49b98a_3a66,1399,PEDRÃO,29801,1503754,12/04/2018,A,COORDENACAO REGIONAL DE TAPAJOS,POINT (-57.6286388889 -6.64513888889),Jacareacanga,Pará,30202001927,-6.64513889,-57.62863889
aldeias_pontos.fid-8091ffc_197eb49b98a_3a67,3018,PELADA,50801,2610905,04/09/2018,A,COORDENACAO REGIONAL NORDESTE I,POINT (-36.7839333333 -8.292225),Pesqueira,Pernambuco,30202001969,-8.292225,-36.78393333
aldeias_pontos.fid-8091ffc_197eb49b98a_3a68,2231,PENA PRETA,12101,1304062,18/06/2018,A,COORDENACAO REGIONAL DO ALTO SOLIMOES,POINT (-69.7605277778 -4.23601388889),Tabatinga,Amazonas,30202001857,-4.23601389,-69.76052778
aldeias_pontos.fid-8091ffc_197eb49b98a_3a69,3036,PENDURADO,50801,2610905,04/09/2018,A,COORDENACAO REGIONAL NORDESTE I,POINT (-36.7242583333 -8.29506944444),Pesqueira,Pernambuco,30202001969,-8.29506944,-36.72425833
aldeias_pontos.fid-8091ffc_197eb49b98a_3a6a,317,PENTIAQUINHO,48701,1300201,,A,COORDENACAO REGIONAL DO VALE DO JAVARI,POINT (-71.8791916667 -6.62112222222),Atalaia do Norte,Amazonas,30202001892,-6.62112222,-71.87919167
aldeias_pontos.fid-8091ffc_197eb49b98a_3a6b,2208,PEQUI,3901,5106174,08/06/2018,A,COORDENACAO REGIONAL RIBEIRAO CASCALHEIRA,POINT (-52.1560555556 -14.5058055556),Nova Nazaré,Mato Grosso,30202002046,-14.50580556,-52.15605556
aldeias_pontos.fid-8091ffc_197eb49b98a_3a6c,2189,PEQUI,35301,5102702,08/06/2018,A,COORDENACAO REGIONAL RIBEIRAO CASCALHEIRA,POINT (-51.9328611111 -13.6534444444),Canarana,Mato Grosso,30202002046,-13.65344444,-51.93286111
aldeias_pontos.fid-8091ffc_197eb49b98a_3a6d,1612,PEQUIZAL,33801,5107859,18/04/2018,A,COORDENACAO REGIONAL DO XINGU,POINT (-53.27795 -11.0473527778),São Félix do Araguaia,Mato Grosso,30202002060,-11.04735278,-53.27795
aldeias_pontos.fid-8091ffc_197eb49b98a_3a6e,1909,PERDIZ,58401,1400456,17/05/2018,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-60.7838027778 4.00239444444),Pacaraima,Roraima,30202001955,4.00239444,-60.78380278
aldeias_pontos.fid-8091ffc_197eb49b98a_3a6f,2134,PERDIZ,37901,1400407,06/06/2018,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-60.4427361111 4.00919166667),Normandia,Roraima,30202001955,4.00919167,-60.44273611
aldeias_pontos.fid-8091ffc_197eb49b98a_3a70,3490,PEREIRA,11001,4309704,24/10/2018,A,COORDENACAO REGIONAL DO MADEIRA,POINT (-62.1704972222 -7.90103333333),Humaitá,Rio Grande do Sul,30202001864,-7.90103333,-62.17049722
aldeias_pontos.fid-8091ffc_197eb49b98a_3a71,1711,PERIGARA,34901,5101605,30/04/2018,A,COORDENACAO REGIONAL DE CUIABA,POINT (-56.2299944444 -16.9214638889),Barão de Melgaço,Mato Grosso,30202002025,-16.92146389,-56.22999444
aldeias_pontos.fid-8091ffc_197eb49b98a_3a72,2363,PEWA,50901,1400050,17/07/2018,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-62.405875 2.7846),Alto Alegre,Roraima,30202001955,2.7846,-62.405875
aldeias_pontos.fid-8091ffc_197eb49b98a_3a73,1296,PIARAÇU,9201,5107354,21/09/2017,A,COORDENACAO REGIONAL NORTE DO MATO GROSSO,POINT (-53.0757027778 -10.7790138889),São José do Xingu,Mato Grosso,30202002039,-10.77901389,-53.07570278
aldeias_pontos.fid-8091ffc_197eb49b98a_3a74,1723,PIAU,23701,1301407,04/05/2018,A,COORDENACAO REGIONAL DO VALE DO JAVARI,POINT (-70.755775 -6.86427777778),Eirunepé,Amazonas,30202001892,-6.86427778,-70.755775
aldeias_pontos.fid-8091ffc_197eb49b98a_3a75,1698,PIEBAGA,45001,5107800,30/04/2018,A,COORDENACAO REGIONAL DE CUIABA,POINT (-54.9899666667 -16.5915777778),Santo Antônio de Leverger,Mato Grosso,30202002025,-16.59157778,-54.98996667
aldeias_pontos.fid-8091ffc_197eb49b98a_3a76,1454,PIMENTEL BARBOSA,35301,5107180,13/04/2018,A,COORDENACAO REGIONAL RIBEIRAO CASCALHEIRA,POINT (-51.677 -13.3195555556),Ribeirão Cascalheira,Mato Grosso,30202002046,-13.31955556,-51.677
aldeias_pontos.fid-8091ffc_197eb49b98a_3a77,3992,PINGO DÁGUA ALDEIA NOVA DO JACINTO,40701,1100098,15/10/2019,A,COORDENACAO REGIONAL DE CACOAL,POINT (-60.8163888889 -10.97675),Espigão D´Oeste,Rondônia,30202001934,-10.97675,-60.81638889
aldeias_pontos.fid-8091ffc_197eb49b98a_3a78,2991,PINHAL,35502,4217501,03/09/2018,A,COORDENACAO REGIONAL INTERIOR DO SUL,POINT (-52.4481805556 -27.1291888889),Seara,Santa Catarina,30202002088,-27.12918889,-52.44818056
aldeias_pontos.fid-8091ffc_197eb49b98a_3a79,3482,PINHAL,35502,4217501,22/10/2018,A,COORDENACAO REGIONAL INTERIOR DO SUL,POINT (-52.4481805556 -27.1291888889),Seara,Santa Catarina,30202002088,-27.12918889,-52.44818056
aldeias_pontos.fid-8091ffc_197eb49b98a_3a7a,3469,PINHALZINHO,35601,4127809,16/10/2018,A,COORDENACAO REGIONAL DE GUARAPUAVA,POINT (-50.0661277778 -23.5597805556),Tomazina,Paraná,30202002408,-23.55978056,-50.06612778
aldeias_pontos.fid-8091ffc_197eb49b98a_3a7b,3790,PINHEIRO,101,1301605,01/04/2019,A,COORDENACAO REGIONAL DO ALTO SOLIMOES,POINT (-67.020741666667 -2.7134638888889),Fonte Boa,Amazonas,30202001857,-2.71346389,-67.02074167
aldeias_pontos.fid-8091ffc_197eb49b98a_3a7c,747,PINTADA,2401,1721208,20/10/2016,A,COORDENACAO REGIONAL ARAGUAIA TOCANTINS,POINT (-47.5711111111 -6.25666666667),Tocantinópolis,Tocantins,30202001962,-6.25666667,-47.57111111
aldeias_pontos.fid-8091ffc_197eb49b98a_3a7d,2797,PINÃ,31001,1303908,27/07/2018,A,COORDENACAO REGIONAL DO ALTO SOLIMOES,POINT (-68.9121472222 -3.70050277778),São Paulo de Olivença,Amazonas,30202001857,-3.70050278,-68.91214722
aldeias_pontos.fid-8091ffc_197eb49b98a_3a7e,1991,PIPI,37901,1400704,21/05/2018,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-60.3195027778 4.93618055556),Uiramutã,Roraima,30202001955,4.93618056,-60.31950278
aldeias_pontos.fid-8091ffc_197eb49b98a_3a7f,2339,PIPIRA (NOVA PAITER),43001,1100049,12/07/2018,A,COORDENACAO REGIONAL DE CACOAL,POINT (-61.1863416667 -11.2287),Cacoal,Rondônia,30202001934,-11.2287,-61.18634167
aldeias_pontos.fid-8091ffc_197eb49b98a_3a80,1381,PIQUIARANA DO RIO TAPAJOS,29801,1503754,11/04/2018,A,COORDENACAO REGIONAL DE TAPAJOS,POINT (-58.4184361111 -6.62710277778),Jacareacanga,Pará,30202001927,-6.62710278,-58.41843611
aldeias_pontos.fid-8091ffc_197eb49b98a_3a81,1556,PIQUIZEIRO,3601,2100956,17/04/2018,A,COORDENACAO REGIONAL MARANHÃO,POINT (-46.1964833333 -5.28567777778),Arame,Maranhão,30202001997,-5.28567778,-46.19648333
aldeias_pontos.fid-8091ffc_197eb49b98a_3a82,148,PIQUIÁ,47601,1600501,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-51.7800555556 3.57463888889),Oiapoque,Amapá,30202001899,3.57463889,-51.78005556
aldeias_pontos.fid-8091ffc_197eb49b98a_3a83,3597,PIRAI,35801,4209102,26/10/2018,A,COORDENACAO REGIONAL LITORAL SUL,POINT (-48.8227083333 -26.4464333333),Joinville,Santa Catarina,30202002095,-26.44643333,-48.82270833
aldeias_pontos.fid-8091ffc_197eb49b98a_3a84,3444,PIRAIBA,32701,5102603,15/10/2018,A,COORDENACAO REGIONAL XAVANTE,POINT (-53.0280555556 -14.2807083333),Campinápolis,Mato Grosso,30202002053,-14.28070833,-53.02805556
aldeias_pontos.fid-8091ffc_197eb49b98a_3a85,3111,PIRAJUÍ,35901,5006358,06/09/2018,A,COORDENACAO REGIONAL DE PONTA PORA,POINT (-55.2937027778 -23.9410111111),Paranhos,Mato Grosso do Sul,30202002018,-23.94101111,-55.29370278
aldeias_pontos.fid-8091ffc_197eb49b98a_3a86,3108,PIRAKUA,36001,5006606,05/09/2018,A,COORDENACAO REGIONAL DE PONTA PORA,POINT (-56.0284972222 -21.9758694444),Ponta Porã,Mato Grosso do Sul,30202002018,-21.97586944,-56.02849722
aldeias_pontos.fid-8091ffc_197eb49b98a_3a87,3105,PIRAKUÁ,37801,5005251,05/09/2018,A,COORDENACAO REGIONAL DE PONTA PORA,POINT (-55.1139027778 -22.8447972222),Laguna Carapã,Mato Grosso do Sul,30202002018,-22.84479722,-55.11390278
aldeias_pontos.fid-8091ffc_197eb49b98a_3a88,2546,PIRANHA,24501,1300805,24/07/2018,A,COORDENACAO REGIONAL DE MANAUS,POINT (-59.9381472222 -4.24759722222),Borba,Amazonas,30202001871,-4.24759722,-59.93814722
aldeias_pontos.fid-8091ffc_197eb49b98a_3a89,2461,PIRANHA,27401,1301100,24/07/2018,A,COORDENACAO REGIONAL DE MANAUS,POINT (-59.9096888889 -3.63952777778),Careiro,Amazonas,30202001871,-3.63952778,-59.90968889
aldeias_pontos.fid-8091ffc_197eb49b98a_3a8a,2728,PIRANHA,12101,3552700,27/07/2018,A,COORDENACAO REGIONAL DO ALTO SOLIMOES,POINT (-69.6274416667 -4.04603611111),Tabatinga,São Paulo,30202001857,-4.04603611,-69.62744167
